event_id,label,start_timestamp,duration,position,receiver_files,receiver_start_time_offset,cc_maxs,tdoas,residual_rms,hawkears_score
GRSP_20250618T062056_1,GRSP,2025-06-18 06:20:56-06:00,3,"[193798.05807268192, 5621773.488145562]","['GRSP_20250618T062056_1_GSA-B4_S20250618T061857.717124-0600_E20250618T064857.604944-0600_+50.66745-109.33364_resampled.flac', 'GRSP_20250618T062056_1_GSA-A2_S20250618T061857.540377-0600_E20250618T064857.399104-0600_+50.66694-109.33414_resampled.flac', 'GRSP_20250618T062056_1_GSA-A3_S20250618T061857.969164-0600_E20250618T064857.844013-0600_+50.66730-109.33420_resampled.flac', 'GRSP_20250618T062056_1_GSA-B2_S20250618T061858.527141-0600_E20250618T064858.400743-0600_+50.66674-109.33362_resampled.flac', 'GRSP_20250618T062056_1_GSA-C2_S20250618T061858.155431-0600_E20250618T064858.015156-0600_+50.66694-109.33306_resampled.flac', 'GRSP_20250618T062056_1_GSA-C3_S20250618T061758.229371-0600_E20250618T064758.091076-0600_+50.66731-109.33310_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.04766690731048584, 0.06608946621417999, 0.0821673721075058, 0.06881692260503769, 0.0810457319021225]","[0.0, 0.018192419825072914, 0.024859086491739568, 0.008963394881762232, 0.010459993521218014, 0.005176546809199878]",0.17410248958738336,0.712
GRSP_20250618T062056_2,GRSP,2025-06-18 06:20:56-06:00,3,"[193841.44025859298, 5621754.200898036]","['GRSP_20250618T062056_2_GSA-D1_S20250618T061857.623044-0600_E20250618T064857.467851-0600_+50.66643-109.33240_resampled.flac', 'GRSP_20250618T062056_2_GSA-C1_S20250618T061858.286533-0600_E20250618T064858.158258-0600_+50.66661-109.33300_resampled.flac', 'GRSP_20250618T062056_2_GSA-C2_S20250618T061858.155431-0600_E20250618T064858.015156-0600_+50.66694-109.33306_resampled.flac', 'GRSP_20250618T062056_2_GSA-D2_S20250618T061757.401705-0600_E20250618T064757.264379-0600_+50.66681-109.33242_resampled.flac', 'GRSP_20250618T062056_2_GSA-E1_S20250618T061758.129604-0600_E20250618T064757.990512-0600_+50.66665-109.33187_resampled.flac', 'GRSP_20250618T062056_2_GSA-E2_S20250618T061757.039060-0600_E20250618T064756.892695-0600_+50.66701-109.33193_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.08082738518714905, 0.07280170917510986, 0.0603230819106102, 0.06653379648923874, 0.07788369059562683]","[0.0, -0.1279073534175575, -0.21001619695497245, -0.07731778425655975, 0.05789763524457403, 0.019825072886297368]",6.677476742149334,0.668
GRSP_20250618T062108_1,GRSP,2025-06-18 06:21:08-06:00,3,"[193760.19253190834, 5621875.884144744]","['GRSP_20250618T062108_1_GSA-A4_S20250618T061858.279749-0600_E20250618T064858.139409-0600_+50.66764-109.33421_resampled.flac', 'GRSP_20250618T062108_1_GSA-A2_S20250618T061857.540377-0600_E20250618T064857.399104-0600_+50.66694-109.33414_resampled.flac', 'GRSP_20250618T062108_1_GSA-A3_S20250618T061857.969164-0600_E20250618T064857.844013-0600_+50.66730-109.33420_resampled.flac', 'GRSP_20250618T062108_1_GSA-A5_S20250618T061757.755605-0600_E20250618T064757.631693-0600_+50.66805-109.33422_resampled.flac', 'GRSP_20250618T062108_1_GSA-B4_S20250618T061857.717124-0600_E20250618T064857.604944-0600_+50.66745-109.33364_resampled.flac', 'GRSP_20250618T062108_1_GSA-B6_S20250618T061758.052416-0600_E20250618T064757.934634-0600_+50.66817-109.33374_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.028151873499155045, 0.024099206551909447, 0.06371568143367767, 0.02912181243300438, 0.05152449756860733]","[0.0, 0.2309361839974085, 0.08916747651441531, -0.07275996112730806, 0.06172983479105931, 0.0059928733398121325]",8.181620397208258,0.432
GRSP_20250618T062108_2,GRSP,2025-06-18 06:21:08-06:00,3,"[193741.7244211611, 5621920.054416372]","['GRSP_20250618T062108_2_GSA-A7_S20250618T061758.125370-0600_E20250618T064759.314347-0600_+50.66871-109.33432_resampled.flac', 'GRSP_20250618T062108_2_GSA-A6_S20250618T061757.606942-0600_E20250618T064757.472249-0600_+50.66837-109.33432_resampled.flac', 'GRSP_20250618T062108_2_GSA-B6_S20250618T061758.052416-0600_E20250618T064757.934634-0600_+50.66817-109.33374_resampled.flac', 'GRSP_20250618T062108_2_GSA-B7_S20250618T061758.477484-0600_E20250618T064758.365486-0600_+50.66855-109.33377_resampled.flac']","[3.5, 3.5, 3.5, 3.5]","[1.0, 0.024948444217443466, 0.021489428356289864, 0.01821572706103325]","[0.0, -0.049812115322319384, 0.0776255264010366, 0.05744412050534503]",5.006633132965395,0.579
GRSP_20250618T062108_3,GRSP,2025-06-18 06:21:08-06:00,3,"[193798.6566322294, 5621773.381806399]","['GRSP_20250618T062108_3_GSA-B2_S20250618T061858.527141-0600_E20250618T064858.400743-0600_+50.66674-109.33362_resampled.flac', 'GRSP_20250618T062108_3_GSA-A1_S20250618T061858.001300-0600_E20250618T064857.876797-0600_+50.66658-109.33412_resampled.flac', 'GRSP_20250618T062108_3_GSA-A2_S20250618T061857.540377-0600_E20250618T064857.399104-0600_+50.66694-109.33414_resampled.flac', 'GRSP_20250618T062108_3_GSA-A3_S20250618T061857.969164-0600_E20250618T064857.844013-0600_+50.66730-109.33420_resampled.flac', 'GRSP_20250618T062108_3_GSA-B4_S20250618T061857.717124-0600_E20250618T064857.604944-0600_+50.66745-109.33364_resampled.flac', 'GRSP_20250618T062108_3_GSA-C1_S20250618T061858.286533-0600_E20250618T064858.158258-0600_+50.66661-109.33300_resampled.flac', 'GRSP_20250618T062108_3_GSA-C2_S20250618T061858.155431-0600_E20250618T064858.015156-0600_+50.66694-109.33306_resampled.flac', 'GRSP_20250618T062108_3_GSA-C3_S20250618T061758.229371-0600_E20250618T064758.091076-0600_+50.66731-109.33310_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.10518491268157959, 0.07758378982543945, 0.07434307038784027, 0.13553637266159058, 0.07904102653265, 0.12882839143276215, 0.12871012091636658]","[0.0, 0.08617427923550375, 0.00923550372529966, 0.015766115970197614, -0.008950437317784249, 0.08352121801101392, 0.0015937803692905872, -0.0038710722384191765]",0.3485730800766438,0.975
GRSP_20250618T062111_1,GRSP,2025-06-18 06:21:11-06:00,3,"[193743.87839855807, 5621900.838329883]","['GRSP_20250618T062111_1_GSA-A5_S20250618T061757.755605-0600_E20250618T064757.631693-0600_+50.66805-109.33422_resampled.flac', 'GRSP_20250618T062111_1_GSA-A4_S20250618T061858.279749-0600_E20250618T064858.139409-0600_+50.66764-109.33421_resampled.flac', 'GRSP_20250618T062111_1_GSA-A6_S20250618T061757.606942-0600_E20250618T064757.472249-0600_+50.66837-109.33432_resampled.flac', 'GRSP_20250618T062111_1_GSA-B4_S20250618T061857.717124-0600_E20250618T064857.604944-0600_+50.66745-109.33364_resampled.flac', 'GRSP_20250618T062111_1_GSA-B6_S20250618T061758.052416-0600_E20250618T064757.934634-0600_+50.66817-109.33374_resampled.flac', 'GRSP_20250618T062111_1_GSA-B7_S20250618T061758.477484-0600_E20250618T064758.365486-0600_+50.66855-109.33377_resampled.flac', 'GRSP_20250618T062111_1_GSA-C5_S20250618T061757.963158-0600_E20250618T064757.850066-0600_+50.66804-109.33317_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.020561575889587402, 0.03348427265882492, 0.025625821202993393, 0.0359543040394783, 0.036876924335956573, 0.0318697988986969]","[0.0, 0.11127632005183025, -0.04879170715905409, 0.20318108195659218, 0.07850988014253324, 0.058555231616456094, 0.2051765468091999]",6.092070746411877,0.466
GRSP_20250618T062117_1,GRSP,2025-06-18 06:21:17-06:00,3,"[193798.6410220535, 5621773.3500833325]","['GRSP_20250618T062117_1_GSA-B2_S20250618T061858.527141-0600_E20250618T064858.400743-0600_+50.66674-109.33362_resampled.flac', 'GRSP_20250618T062117_1_GSA-A1_S20250618T061858.001300-0600_E20250618T064857.876797-0600_+50.66658-109.33412_resampled.flac', 'GRSP_20250618T062117_1_GSA-A2_S20250618T061857.540377-0600_E20250618T064857.399104-0600_+50.66694-109.33414_resampled.flac', 'GRSP_20250618T062117_1_GSA-A3_S20250618T061857.969164-0600_E20250618T064857.844013-0600_+50.66730-109.33420_resampled.flac', 'GRSP_20250618T062117_1_GSA-B4_S20250618T061857.717124-0600_E20250618T064857.604944-0600_+50.66745-109.33364_resampled.flac', 'GRSP_20250618T062117_1_GSA-C1_S20250618T061858.286533-0600_E20250618T064858.158258-0600_+50.66661-109.33300_resampled.flac', 'GRSP_20250618T062117_1_GSA-C2_S20250618T061858.155431-0600_E20250618T064858.015156-0600_+50.66694-109.33306_resampled.flac', 'GRSP_20250618T062117_1_GSA-C3_S20250618T061758.229371-0600_E20250618T064758.091076-0600_+50.66731-109.33310_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.0670071467757225, 0.06661610305309296, 0.08622566610574722, 0.08040811121463776, 0.11134864389896393, 0.16814452409744263, 0.12438833713531494]","[0.0, 0.08617427923550375, 0.009303530936183996, 0.015879494655004878, -0.008837058632976985, 0.08367994816974411, 0.0016391318432134871, -0.0037576935536119127]",0.3470399905204489,0.954
GRSP_20250618T062117_2,GRSP,2025-06-18 06:21:17-06:00,3,"[193841.0225777397, 5621754.381406963]","['GRSP_20250618T062117_2_GSA-D1_S20250618T061857.623044-0600_E20250618T064857.467851-0600_+50.66643-109.33240_resampled.flac', 'GRSP_20250618T062117_2_GSA-C1_S20250618T061858.286533-0600_E20250618T064858.158258-0600_+50.66661-109.33300_resampled.flac', 'GRSP_20250618T062117_2_GSA-C2_S20250618T061858.155431-0600_E20250618T064858.015156-0600_+50.66694-109.33306_resampled.flac', 'GRSP_20250618T062117_2_GSA-D2_S20250618T061757.401705-0600_E20250618T064757.264379-0600_+50.66681-109.33242_resampled.flac', 'GRSP_20250618T062117_2_GSA-E1_S20250618T061758.129604-0600_E20250618T064757.990512-0600_+50.66665-109.33187_resampled.flac', 'GRSP_20250618T062117_2_GSA-E2_S20250618T061757.039060-0600_E20250618T064756.892695-0600_+50.66701-109.33193_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.05721686780452728, 0.06740788370370865, 0.05986834317445755, 0.050593528896570206, 0.05841875448822975]","[0.0, -0.12756721736313573, -0.2096307094266278, -0.07709102688694525, 0.05823777129899582, 0.020097181729834823]",6.423101443908284,0.654
GRSP_20250618T062120_1,GRSP,2025-06-18 06:21:20-06:00,3,"[193743.6047427125, 5621919.698602833]","['GRSP_20250618T062120_1_GSA-A7_S20250618T061758.125370-0600_E20250618T064759.314347-0600_+50.66871-109.33432_resampled.flac', 'GRSP_20250618T062120_1_GSA-A6_S20250618T061757.606942-0600_E20250618T064757.472249-0600_+50.66837-109.33432_resampled.flac', 'GRSP_20250618T062120_1_GSA-B6_S20250618T061758.052416-0600_E20250618T064757.934634-0600_+50.66817-109.33374_resampled.flac', 'GRSP_20250618T062120_1_GSA-B7_S20250618T061758.477484-0600_E20250618T064758.365486-0600_+50.66855-109.33377_resampled.flac']","[3.5, 3.5, 3.5, 3.5]","[1.0, 0.03103216364979744, 0.027574559673666954, 0.03183964639902115]","[0.0, -0.0537576935536119, 0.07379332685455137, 0.05363459669582121]",5.224381856391856,0.861
GRSP_20250618T062129_1,GRSP,2025-06-18 06:21:29-06:00,3,"[193798.0484586847, 5621773.4859325765]","['GRSP_20250618T062129_1_GSA-B4_S20250618T061857.717124-0600_E20250618T064857.604944-0600_+50.66745-109.33364_resampled.flac', 'GRSP_20250618T062129_1_GSA-A2_S20250618T061857.540377-0600_E20250618T064857.399104-0600_+50.66694-109.33414_resampled.flac', 'GRSP_20250618T062129_1_GSA-A3_S20250618T061857.969164-0600_E20250618T064857.844013-0600_+50.66730-109.33420_resampled.flac', 'GRSP_20250618T062129_1_GSA-B2_S20250618T061858.527141-0600_E20250618T064858.400743-0600_+50.66674-109.33362_resampled.flac', 'GRSP_20250618T062129_1_GSA-C2_S20250618T061858.155431-0600_E20250618T064858.015156-0600_+50.66694-109.33306_resampled.flac', 'GRSP_20250618T062129_1_GSA-C3_S20250618T061758.229371-0600_E20250618T064758.091076-0600_+50.66731-109.33310_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.060192596167325974, 0.04306270554661751, 0.1159825548529625, 0.09552349150180817, 0.10537315905094147]","[0.0, 0.018237771298995786, 0.024972465176546832, 0.008963394881762232, 0.010618723679948178, 0.005131195335276978]",0.17776046658541755,0.917
GRSP_20250618T062129_2,GRSP,2025-06-18 06:21:29-06:00,3,"[193864.033185048, 5621760.358353241]","['GRSP_20250618T062129_2_GSA-E1_S20250618T061758.129604-0600_E20250618T064757.990512-0600_+50.66665-109.33187_resampled.flac', 'GRSP_20250618T062129_2_GSA-D1_S20250618T061857.623044-0600_E20250618T064857.467851-0600_+50.66643-109.33240_resampled.flac', 'GRSP_20250618T062129_2_GSA-D2_S20250618T061757.401705-0600_E20250618T064757.264379-0600_+50.66681-109.33242_resampled.flac', 'GRSP_20250618T062129_2_GSA-D3_S20250618T061757.815384-0600_E20250618T064757.682692-0600_+50.66716-109.33249_resampled.flac', 'GRSP_20250618T062129_2_GSA-E2_S20250618T061757.039060-0600_E20250618T064756.892695-0600_+50.66701-109.33193_resampled.flac', 'GRSP_20250618T062129_2_GSA-E3_S20250618T061757.664931-0600_E20250618T064757.534966-0600_+50.66736-109.33194_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.052762433886528015, 0.06456975638866425, 0.06923870742321014, 0.07433395087718964, 0.052507221698760986]","[0.0, -0.011376741172659521, -0.1350275348234532, -0.16425655976676384, -0.08854227405247814, -0.0372497570456754]",5.966060867746029,0.905
GRSP_20250618T062129_3,GRSP,2025-06-18 06:21:29-06:00,3,"[193850.61168290733, 5621770.042643158]","['GRSP_20250618T062129_3_GSA-E2_S20250618T061757.039060-0600_E20250618T064756.892695-0600_+50.66701-109.33193_resampled.flac', 'GRSP_20250618T062129_3_GSA-D1_S20250618T061857.623044-0600_E20250618T064857.467851-0600_+50.66643-109.33240_resampled.flac', 'GRSP_20250618T062129_3_GSA-D2_S20250618T061757.401705-0600_E20250618T064757.264379-0600_+50.66681-109.33242_resampled.flac', 'GRSP_20250618T062129_3_GSA-D3_S20250618T061757.815384-0600_E20250618T064757.682692-0600_+50.66716-109.33249_resampled.flac', 'GRSP_20250618T062129_3_GSA-E1_S20250618T061758.129604-0600_E20250618T064757.990512-0600_+50.66665-109.33187_resampled.flac', 'GRSP_20250618T062129_3_GSA-E3_S20250618T061757.664931-0600_E20250618T064757.534966-0600_+50.66736-109.33194_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.061793964356184006, 0.07858413457870483, 0.09452252835035324, 0.07999593764543533, 0.067509725689888]","[0.0, 0.07719468739876906, -0.09704567541302234, -0.12604794298671848, 0.08855523161645612, 0.0009361839974084962]",7.695925511450298,0.912
GRSP_20250618T062132_1,GRSP,2025-06-18 06:21:32-06:00,3,"[193744.89498402592, 5621919.45808433]","['GRSP_20250618T062132_1_GSA-A7_S20250618T061758.125370-0600_E20250618T064759.314347-0600_+50.66871-109.33432_resampled.flac', 'GRSP_20250618T062132_1_GSA-A6_S20250618T061757.606942-0600_E20250618T064757.472249-0600_+50.66837-109.33432_resampled.flac', 'GRSP_20250618T062132_1_GSA-B6_S20250618T061758.052416-0600_E20250618T064757.934634-0600_+50.66817-109.33374_resampled.flac', 'GRSP_20250618T062132_1_GSA-B7_S20250618T061758.477484-0600_E20250618T064758.365486-0600_+50.66855-109.33377_resampled.flac']","[3.5, 3.5, 3.5, 3.5]","[1.0, 0.029479701071977615, 0.032347310334444046, 0.037210553884506226]","[0.0, -0.0564561062520246, 0.07064139941690961, 0.05057337220602526]",5.330330021190514,0.977
GRSP_20250618T062138_1,GRSP,2025-06-18 06:21:38-06:00,3,"[193798.05252394296, 5621773.495130134]","['GRSP_20250618T062138_1_GSA-B4_S20250618T061857.717124-0600_E20250618T064857.604944-0600_+50.66745-109.33364_resampled.flac', 'GRSP_20250618T062138_1_GSA-A2_S20250618T061857.540377-0600_E20250618T064857.399104-0600_+50.66694-109.33414_resampled.flac', 'GRSP_20250618T062138_1_GSA-A3_S20250618T061857.969164-0600_E20250618T064857.844013-0600_+50.66730-109.33420_resampled.flac', 'GRSP_20250618T062138_1_GSA-B2_S20250618T061858.527141-0600_E20250618T064858.400743-0600_+50.66674-109.33362_resampled.flac', 'GRSP_20250618T062138_1_GSA-C2_S20250618T061858.155431-0600_E20250618T064858.015156-0600_+50.66694-109.33306_resampled.flac', 'GRSP_20250618T062138_1_GSA-C3_S20250618T061758.229371-0600_E20250618T064758.091076-0600_+50.66731-109.33310_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.055937670171260834, 0.026591267436742783, 0.09646855294704437, 0.08116334676742554, 0.07164575159549713]","[0.0, 0.01826044703595725, 0.024927113702623904, 0.008986070618723696, 0.010618723679948178, 0.005131195335276978]",0.17163044304577363,0.545
GRSP_20250618T062141_1,GRSP,2025-06-18 06:21:41-06:00,3,"[193798.02022834145, 5621773.4357778765]","['GRSP_20250618T062141_1_GSA-B4_S20250618T061857.717124-0600_E20250618T064857.604944-0600_+50.66745-109.33364_resampled.flac', 'GRSP_20250618T062141_1_GSA-A2_S20250618T061857.540377-0600_E20250618T064857.399104-0600_+50.66694-109.33414_resampled.flac', 'GRSP_20250618T062141_1_GSA-B2_S20250618T061858.527141-0600_E20250618T064858.400743-0600_+50.66674-109.33362_resampled.flac', 'GRSP_20250618T062141_1_GSA-C2_S20250618T061858.155431-0600_E20250618T064858.015156-0600_+50.66694-109.33306_resampled.flac', 'GRSP_20250618T062141_1_GSA-C3_S20250618T061758.229371-0600_E20250618T064758.091076-0600_+50.66731-109.33310_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.06468696147203445, 0.09091164171695709, 0.09464830160140991, 0.08100701868534088]","[0.0, 0.018147068351149986, 0.008986070618723696, 0.010618723679948178, 0.005244574020084242]",0.14759326999448186,0.465
GRSP_20250618T062141_2,GRSP,2025-06-18 06:21:41-06:00,3,"[193841.46130650552, 5621754.140177131]","['GRSP_20250618T062141_2_GSA-D1_S20250618T061857.623044-0600_E20250618T064857.467851-0600_+50.66643-109.33240_resampled.flac', 'GRSP_20250618T062141_2_GSA-C1_S20250618T061858.286533-0600_E20250618T064858.158258-0600_+50.66661-109.33300_resampled.flac', 'GRSP_20250618T062141_2_GSA-C2_S20250618T061858.155431-0600_E20250618T064858.015156-0600_+50.66694-109.33306_resampled.flac', 'GRSP_20250618T062141_2_GSA-D2_S20250618T061757.401705-0600_E20250618T064757.264379-0600_+50.66681-109.33242_resampled.flac', 'GRSP_20250618T062141_2_GSA-E1_S20250618T061758.129604-0600_E20250618T064757.990512-0600_+50.66665-109.33187_resampled.flac', 'GRSP_20250618T062141_2_GSA-E2_S20250618T061757.039060-0600_E20250618T064756.892695-0600_+50.66701-109.33193_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.0763384997844696, 0.06849127262830734, 0.07547391951084137, 0.07411590218544006, 0.07455587387084961]","[0.0, -0.1278166504697117, -0.20997084548104955, -0.07706835114998378, 0.05816974408811143, 0.019915775834143168]",6.6986700759227045,0.503
GRSP_20250618T062144_1,GRSP,2025-06-18 06:21:44-06:00,3,"[193735.6066048435, 5621902.689786517]","['GRSP_20250618T062144_1_GSA-B7_S20250618T061758.477484-0600_E20250618T064758.365486-0600_+50.66855-109.33377_resampled.flac', 'GRSP_20250618T062144_1_GSA-A5_S20250618T061757.755605-0600_E20250618T064757.631693-0600_+50.66805-109.33422_resampled.flac', 'GRSP_20250618T062144_1_GSA-A6_S20250618T061757.606942-0600_E20250618T064757.472249-0600_+50.66837-109.33432_resampled.flac', 'GRSP_20250618T062144_1_GSA-A7_S20250618T061758.125370-0600_E20250618T064759.314347-0600_+50.66871-109.33432_resampled.flac', 'GRSP_20250618T062144_1_GSA-C5_S20250618T061757.963158-0600_E20250618T064757.850066-0600_+50.66804-109.33317_resampled.flac', 'GRSP_20250618T062144_1_GSA-C6_S20250618T061758.216026-0600_E20250618T064758.078657-0600_+50.66837-109.33316_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.05109977349638939, 0.05272277817130089, 0.03253328800201416, 0.04995712637901306, 0.0382455512881279]","[0.0, -0.05840621963070941, -0.12412050534499514, -0.046524133462908956, 0.13381600259151283, 0.11082280531260125]",7.255145823557058,0.674
GRSP_20250618T062150_1,GRSP,2025-06-18 06:21:50-06:00,3,"[193798.0333592037, 5621773.448299938]","['GRSP_20250618T062150_1_GSA-B4_S20250618T061857.717124-0600_E20250618T064857.604944-0600_+50.66745-109.33364_resampled.flac', 'GRSP_20250618T062150_1_GSA-A2_S20250618T061857.540377-0600_E20250618T064857.399104-0600_+50.66694-109.33414_resampled.flac', 'GRSP_20250618T062150_1_GSA-A3_S20250618T061857.969164-0600_E20250618T064857.844013-0600_+50.66730-109.33420_resampled.flac', 'GRSP_20250618T062150_1_GSA-B2_S20250618T061858.527141-0600_E20250618T064858.400743-0600_+50.66674-109.33362_resampled.flac', 'GRSP_20250618T062150_1_GSA-C2_S20250618T061858.155431-0600_E20250618T064858.015156-0600_+50.66694-109.33306_resampled.flac', 'GRSP_20250618T062150_1_GSA-C3_S20250618T061758.229371-0600_E20250618T064758.091076-0600_+50.66731-109.33310_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.06340162456035614, 0.028379857540130615, 0.13050349056720734, 0.12147925794124603, 0.11574569344520569]","[0.0, 0.01826044703595725, 0.025312601230968568, 0.008963394881762232, 0.010596047942986742, 0.005244574020084242]",0.23782419763379511,0.942
GRSP_20250618T062150_2,GRSP,2025-06-18 06:21:50-06:00,3,"[193841.16356844682, 5621754.354254827]","['GRSP_20250618T062150_2_GSA-D1_S20250618T061857.623044-0600_E20250618T064857.467851-0600_+50.66643-109.33240_resampled.flac', 'GRSP_20250618T062150_2_GSA-C1_S20250618T061858.286533-0600_E20250618T064858.158258-0600_+50.66661-109.33300_resampled.flac', 'GRSP_20250618T062150_2_GSA-C2_S20250618T061858.155431-0600_E20250618T064858.015156-0600_+50.66694-109.33306_resampled.flac', 'GRSP_20250618T062150_2_GSA-D2_S20250618T061757.401705-0600_E20250618T064757.264379-0600_+50.66681-109.33242_resampled.flac', 'GRSP_20250618T062150_2_GSA-E1_S20250618T061758.129604-0600_E20250618T064757.990512-0600_+50.66665-109.33187_resampled.flac', 'GRSP_20250618T062150_2_GSA-E2_S20250618T061757.039060-0600_E20250618T064756.892695-0600_+50.66701-109.33193_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.08620072901248932, 0.08599992096424103, 0.06785894930362701, 0.06361852586269379, 0.0575585812330246]","[0.0, -0.1278620019436346, -0.2098121153223194, -0.07706835114998378, 0.058101716877227094, 0.019711694201490104]",6.528484276755092,0.911
